id,status,duration,message
tests/test_selection_policy.py::test_policy_fails_closed_when_mandatory_tests_exceed_budget,passed,0.0003400000277906656,
tests/test_selection_policy.py::test_diff_mapping_keeps_all_parameterized_seed_boundaries,passed,0.00020520004909485579,
tests_generated/generated_test.py::test_get_api_health,passed,0.0015929000219330192,
tests_generated/generated_test.py::test_post_api_reset,passed,0.5639286999939941,
tests_generated/generated_test.py::test_post_api_seed,passed,0.01958690001629293,
tests_generated/generated_test.py::test_post_api_error_injection,passed,0.010049300035461783,
tests_generated/generated_test.py::test_get_api_users,passed,0.058937399997375906,
tests_generated/generated_test.py::test_get_api_users_paginated,passed,0.12742650002473965,
tests_generated/generated_test.py::test_get_api_users_user_id,passed,0.12493330001598224,
tests_generated/generated_test.py::test_post_api_posts,passed,0.23425809998298064,
tests_generated/generated_test.py::test_put_api_posts_post_id,passed,0.39073750004172325,
tests_generated/generated_test.py::test_delete_api_posts_post_id,passed,0.22699520003516227,
tests_generated/generated_test.py::test_get_api_slow_data,passed,1.522417200030759,
tests_generated/generated_test.py::test_get_api_large_payload,passed,0.22143690002849326,
tests_generated/generated_test.py::test_get_api_metrics_db_size,passed,0.0019129999564029276,
